"Key","word","n"
"1981:Raiders of the Lost Ark","cut",1
"1982:Gandhi","cut",1
"1984:Places in the Heart","cut",3
"1985:The Color Purple","cut",1
"1986:Platoon","cut",1
"1986:The Mission","cut",1
"1987:Broadcast News","cut",1
"1987:Fatal Attraction","cut",3
"1987:Moonstruck","cut",2
"1987:The Last Emperor","cut",2
"1988:Mississippi Burning","cut",3
"1989:Born on the Fourth of July","cut",1
"1990:Goodfellas","cut",1
"1992:The Crying Game","cut",2
"1993:Schindler's List","cut",1
"1994:The Shawshank Redemption","cut",1
"1995:Apollo 13","cut",2
"1996:Fargo","cut",3
"1996:The English Patient","cut",1
"1997:L.A. Confidential","cut",2
"1998:Saving Private Ryan","cut",5
"1998:The Thin Red Line","cut",1
"1999:The Green Mile","cut",1
"2000:Traffic","cut",1
"2001:The Lord of the Rings: The Fellowship of the Ring","cut",1
"2002:Gangs of New York","cut",6
"2002:The Lord of the Rings: The Two Towers","cut",1
"2003:Master and Commander: The Far Side of the World","cut",1
"2003:The Lord of the Rings: The Return of the King","cut",2
"2004:Crash","cut",1
"2005:Good Night, and Good Luck.","cut",2
"2007:Atonement","cut",5
"2007:Michael Clayton","cut",4
"2007:No Country for Old Men","cut",1
"2008:Frost/Nixon","cut",2
"2008:Milk","cut",1
"2008:The Curious Case of Benjamin Button","cut",2
"2008:The Hurt Locker","cut",1
"2009:District 9","cut",1
"2009:Inglourious Basterds","cut",1
"2009:Precious","cut",8
"2009:The Blind Side","cut",1
"2009:Up in the Air","cut",2
"2010:Black Swan","cut",3
"2010:Inception","cut",1
"2010:The Fighter","cut",1
"2010:Toy Story 3","cut",1
"2012:Beasts of the Southern Wild","cut",2
"2012:Django Unchained","cut",2
"2012:Lincoln","cut",1
"2013:12 Years a Slave","cut",2
"2013:American Hustle","cut",3
"2013:Captain Phillips","cut",3
"2013:The Wolf of Wall Street","cut",2
"2014:American Sniper","cut",2
"2014:Birdman or (The Unexpected Virtue of Ignorance)","cut",1
"2014:Boyhood","cut",1
"2014:The Grand Budapest Hotel","cut",1
"2014:The Imitation Game","cut",1
"2015:Mad Max: Fury Road","cut",5
"2015:Room","cut",8
"2015:Spotlight","cut",2
"2015:The Revenant","cut",1
"2016:Fences","cut",4
"2016:La La Land","cut",2
"2016:Manchester by the Sea","cut",2
"2017:All the Money in the World","cut",2
"2017:Call Me by Your Name","cut",1
"2017:The Shape of Water","cut",1
"2018:A Star Is Born","cut",1
"2018:BlacKkKlansman","cut",3
"2018:Bohemian Rhapsody","cut",1
"2018:The Favourite","cut",1
"2019:1917","cut",1
"2019:Once Upon a Time... In Hollywood","cut",2
"2019:The Irishman","cut",1
"1940:Our Town","direct",1
"1940:The Great Dictator","direct",1
"1941:Citizen Kane","direct",1
"1950:All About Eve","direct",1
"1950:King Solomon's Mines","direct",1
"1951:A Streetcar Named Desire","direct",1
"1953:From Here to Eternity","direct",1
"1957:The Bridge on the River Kwai","direct",1
"1960:The Alamo","direct",1
"1960:The Apartment","direct",2
"1961:The Guns of Navarone","direct",1
"1962:The Music Man","direct",2
"1965:Doctor Zhivago","direct",1
"1967:The Graduate","direct",3
"1969:Butch Cassidy and the Sundance Kid","direct",1
"1970:M.A.S.H.","direct",6
"1971:Fiddler on the Roof","direct",1
"1971:The French Connection","direct",1
"1974:The Godfather: Part II","direct",1
"1975:Jaws","direct",1
"1977:Annie Hall","direct",1
"1978:Heaven Can Wait","direct",1
"1978:Midnight Express","direct",1
"1979:All That Jazz","direct",2
"1979:Norma Rae","direct",1
"1982:Tootsie","direct",1
"1984:The Killing Fields","direct",1
"1986:The Mission","direct",1
"1987:The Last Emperor","direct",1
"1988:Mississippi Burning","direct",1
"1988:Rain Man","direct",1
"1988:Working Girl","direct",2
"1989:Driving Miss Daisy","direct",2
"1990:Ghost","direct",1
"1990:Goodfellas","direct",1
"1991:JFK","direct",1
"1993:Schindler's List","direct",1
"1995:Apollo 13","direct",1
"1997:L.A. Confidential","direct",2
"1997:Titanic","direct",1
"1998:Saving Private Ryan","direct",1
"1999:American Beauty","direct",1
"1999:The Cider House Rules","direct",1
"1999:The Green Mile","direct",1
"2002:Gangs of New York","direct",1
"2003:Master and Commander: The Far Side of the World","direct",1
"2004:The Aviator","direct",1
"2005:Good Night, and Good Luck.","direct",1
"2006:Babel","direct",1
"2006:The Departed","direct",1
"2007:Michael Clayton","direct",1
"2007:No Country for Old Men","direct",2
"2009:Up in the Air","direct",2
"2011:The Help","direct",1
"2011:War Horse","direct",1
"2012:Argo","direct",2
"2012:Django Unchained","direct",1
"2013:Captain Phillips","direct",10
"2013:Nebraska","direct",1
"2014:American Sniper","direct",1
"2014:Birdman or (The Unexpected Virtue of Ignorance)","direct",1
"2014:The Grand Budapest Hotel","direct",1
"2015:Mad Max: Fury Road","direct",1
"2015:Spotlight","direct",2
"2015:The Big Short","direct",1
"2016:Fences","direct",1
"2016:La La Land","direct",1
"2017:Get Out","direct",2
"2018:Green Book","direct",1
"2019:Jojo Rabbit","direct",1
"2019:Marriage Story","direct",5
"2019:Once Upon a Time... In Hollywood","direct",1
"1940:Our Town","director",1
"1942:The Ox-Bow Incident","director",2
"1946:It's a Wonderful Life","director",1
"1946:The Best Years of Our Lives","director",1
"1948:The Red Shoes","director",2
"1950:All About Eve","director",1
"1950:Sunset Blvd.","director",2
"1960:The Apartment","director",1
"1962:The Music Man","director",2
"1969:Z","director",1
"1973:The Exorcist","director",1
"1974:The Conversation","director",16
"1976:All the President's Men","director",1
"1976:Taxi Driver","director",1
"1977:The Goodbye Girl","director",1
"1979:All That Jazz","director",2
"1982:Tootsie","director",6
"1987:Broadcast News","director",1
"1997:Titanic","director",1
"1999:The Cider House Rules","director",2
"2004:Crash","director",1
"2006:The Queen","director",1
"2010:Black Swan","director",1
"2010:Inception","director",1
"2012:Django Unchained","director",1
"2012:Zero Dark Thirty","director",9
"2015:The Martian","director",6
"2016:La La Land","director",3
"2016:Manchester by the Sea","director",1
"2019:Once Upon a Time... In Hollywood","director",3
"1940:Our Town","excit",1
"1940:The Great Dictator","excit",1
"1941:The Maltese Falcon","excit",1
"1943:The Song of Bernadette","excit",2
"1956:The Ten Commandments","excit",1
"1957:Witness for the Prosecution","excit",1
"1961:West Side Story","excit",2
"1962:The Music Man","excit",2
"1962:To Kill a Mockingbird","excit",1
"1964:Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","excit",1
"1967:Bonnie and Clyde","excit",1
"1967:Doctor Dolittle","excit",2
"1969:Hello, Dolly!","excit",1
"1971:Fiddler on the Roof","excit",1
"1971:The Last Picture Show","excit",2
"1973:American Graffiti","excit",1
"1978:Heaven Can Wait","excit",1
"1980:Coal Miner's Daughter","excit",1
"1981:On Golden Pond","excit",2
"1991:Beauty and the Beast","excit",1
"1995:Apollo 13","excit",2
"1996:Fargo","excit",1
"1996:Jerry Maguire","excit",1
"1997:As Good as It Gets","excit",1
"1999:The Green Mile","excit",1
"2007:Juno","excit",1
"2008:Frost/Nixon","excit",1
"2008:Milk","excit",1
"2008:The Curious Case of Benjamin Button","excit",1
"2009:An Education","excit",1
"2009:Inglourious Basterds","excit",1
"2009:Up in the Air","excit",2
"2010:Toy Story 3","excit",3
"2012:Zero Dark Thirty","excit",1
"2013:American Hustle","excit",1
"2013:Captain Phillips","excit",1
"2013:Nebraska","excit",1
"2014:Boyhood","excit",2
"2015:Room","excit",2
"2015:Spotlight","excit",1
"2016:Fences","excit",1
"2016:Lion","excit",1
"2017:Lady Bird","excit",1
"2018:Bohemian Rhapsody","excit",1
"1940:Our Town","experi",1
"1945:Anchors Aweigh","experi",1
"1947:Gentleman's Agreement","experi",1
"1949:Battleground","experi",2
"1953:Roman Holiday","experi",1
"1955:Mister Roberts","experi",1
"1957:12 Angry Men","experi",3
"1957:The Bridge on the River Kwai","experi",1
"1961:Judgment at Nuremberg","experi",1
"1962:Lawrence of Arabia","experi",1
"1966:The Sand Pebbles","experi",1
"1968:Rachel, Rachel","experi",1
"1971:A Clockwork Orange","experi",1
"1973:American Graffiti","experi",1
"1974:Lenny","experi",1
"1975:Jaws","experi",3
"1978:Midnight Express","experi",1
"1978:The Deer Hunter","experi",1
"1984:A Passage to India","experi",1
"1986:Hannah and Her Sisters","experi",1
"1987:The Last Emperor","experi",2
"1989:Born on the Fourth of July","experi",3
"1989:Dead Poets Society","experi",2
"1990:Awakenings","experi",1
"1993:Schindler's List","experi",1
"1996:Jerry Maguire","experi",1
"1997:Titanic","experi",1
"2007:Michael Clayton","experi",1
"2008:Slumdog Millionaire","experi",1
"2009:Avatar","experi",3
"2009:District 9","experi",3
"2009:Up in the Air","experi",1
"2010:Inception","experi",2
"2010:Toy Story 3","experi",1
"2011:Moneyball","experi",1
"2013:Dallas Buyers Club","experi",1
"2013:Her","experi",2
"2014:Boyhood","experi",2
"2014:The Grand Budapest Hotel","experi",1
"2014:Whiplash","experi",1
"2015:Room","experi",1
"2015:Spotlight","experi",1
"2016:Arrival","experi",1
"2016:La La Land","experi",2
"2018:Bohemian Rhapsody","experi",1
"2019:Le Mans '66","experi",1
"1940:Our Town","fast",1
"1952:The Quiet Man","fast",1
"1957:The Bridge on the River Kwai","fast",1
"1970:M.A.S.H.","fast",2
"1973:American Graffiti","fast",2
"1973:The Sting","fast",1
"1974:Chinatown","fast",1
"1979:Norma Rae","fast",2
"1980:Coal Miner's Daughter","fast",2
"1981:Chariots of Fire","fast",1
"1982:Gandhi","fast",1
"1994:Forrest Gump","fast",1
"1996:Fargo","fast",2
"1996:The English Patient","fast",1
"1997:Good Will Hunting","fast",1
"1999:American Beauty","fast",1
"2003:Mystic River","fast",1
"2003:Seabiscuit","fast",1
"2004:Sideways","fast",1
"2007:Juno","fast",1
"2010:The Fighter","fast",1
"2012:Argo","fast",1
"2013:Captain Phillips","fast",1
"2015:Mad Max: Fury Road","fast",1
"2016:Hidden Figures","fast",1
"2016:Lion","fast",1
"2018:Vice","fast",1
"1940:Our Town","favor",1
"1940:The Great Dictator","favor",1
"1950:All About Eve","favor",2
"1954:On the Waterfront","favor",3
"1954:Seven Brides for Seven Brothers","favor",1
"1956:The Ten Commandments","favor",1
"1957:12 Angry Men","favor",2
"1958:Cat on a Hot Tin Roof","favor",1
"1960:The Alamo","favor",1
"1962:To Kill a Mockingbird","favor",1
"1965:Doctor Zhivago","favor",1
"1970:M.A.S.H.","favor",1
"1971:A Clockwork Orange","favor",1
"1971:The French Connection","favor",1
"1972:The Godfather","favor",3
"1974:The Godfather: Part II","favor",3
"1975:Dog Day Afternoon","favor",1
"1975:Nashville","favor",1
"1975:One Flew Over the Cuckoo's Nest","favor",2
"1978:Midnight Express","favor",1
"1981:Chariots of Fire","favor",1
"1986:The Mission","favor",1
"1987:The Last Emperor","favor",1
"1988:Dangerous Liaisons","favor",1
"1989:Born on the Fourth of July","favor",1
"1991:JFK","favor",1
"1994:The Shawshank Redemption","favor",1
"2002:The Pianist","favor",1
"2003:Master and Commander: The Far Side of the World","favor",1
"2004:Million Dollar Baby","favor",1
"2004:Ray","favor",1
"2005:Munich","favor",1
"2007:Michael Clayton","favor",1
"2008:Frost/Nixon","favor",1
"2008:The Reader","favor",1
"2011:The Descendants","favor",1
"2012:Lincoln","favor",1
"2012:Zero Dark Thirty","favor",1
"2013:12 Years a Slave","favor",1
"2015:Spotlight","favor",2
"2017:Darkest Hour","favor",1
"2017:The Post","favor",2
"2018:The Favourite","favor",2
"1940:Our Town","feed",1
"1940:The Grapes of Wrath","feed",1
"1942:Mrs. Miniver","feed",1
"1950:Sunset Blvd.","feed",1
"1962:Mutiny on the Bounty","feed",1
"1971:A Clockwork Orange","feed",1
"1976:Rocky","feed",1
"1980:Coal Miner's Daughter","feed",1
"1984:Places in the Heart","feed",1
"1987:Broadcast News","feed",1
"1989:Driving Miss Daisy","feed",1
"1995:Apollo 13","feed",2
"1997:As Good as It Gets","feed",1
"2001:A Beautiful Mind","feed",1
"2009:District 9","feed",1
"2010:Inception","feed",1
"2010:The King's Speech","feed",1
"2012:Life of Pi","feed",2
"2012:Zero Dark Thirty","feed",1
"2013:The Wolf of Wall Street","feed",1
"2014:The Imitation Game","feed",1
"2015:Mad Max: Fury Road","feed",1
"2015:The Martian","feed",1
"2015:The Revenant","feed",2
"2016:Lion","feed",1
"2017:Get Out","feed",1
"2017:The Shape of Water","feed",1
"1940:Our Town","feet",1
"1941:Here Comes Mr. Jordan","feet",1
"1944:Going My Way","feet",1
"1970:Airport","feet",2
"1972:Sounder","feet",2
"1974:The Towering Inferno","feet",1
"1975:Jaws","feet",1
"1978:Midnight Express","feet",5
"1979:Norma Rae","feet",1
"1980:Atlantic City, USA","feet",1
"1986:Platoon","feet",2
"1991:Beauty and the Beast","feet",1
"1993:The Fugitive","feet",1
"1994:Forrest Gump","feet",1
"1994:The Shawshank Redemption","feet",1
"1996:Jerry Maguire","feet",1
"1997:Titanic","feet",1
"2002:Gangs of New York","feet",1
"2003:The Lord of the Rings: The Return of the King","feet",1
"2004:Million Dollar Baby","feet",1
"2006:The Departed","feet",1
"2007:No Country for Old Men","feet",1
"2008:Milk","feet",1
"2009:Avatar","feet",2
"2009:Precious","feet",2
"2009:Up in the Air","feet",1
"2010:Toy Story 3","feet",1
"2012:Beasts of the Southern Wild","feet",2
"2013:12 Years a Slave","feet",2
"2013:American Hustle","feet",2
"2014:American Sniper","feet",1
"2014:Birdman or (The Unexpected Virtue of Ignorance)","feet",1
"2014:The Grand Budapest Hotel","feet",1
"2016:Fences","feet",1
"2016:La La Land","feet",1
"1940:Our Town","flash",1
"1941:Sergeant York","flash",2
"1949:Twelve O'Clock High","flash",1
"1959:Ben-Hur","flash",1
"1967:Doctor Dolittle","flash",1
"1971:A Clockwork Orange","flash",1
"1974:The Godfather: Part II","flash",1
"1980:Atlantic City, USA","flash",1
"1980:Coal Miner's Daughter","flash",1
"1981:On Golden Pond","flash",1
"1982:Gandhi","flash",1
"1983:The Right Stuff","flash",1
"1984:The Killing Fields","flash",1
"1986:Platoon","flash",1
"1993:In the Name of the Father","flash",1
"1993:The Fugitive","flash",3
"1993:The Remains of the Day","flash",1
"1994:Pulp Fiction","flash",1
"1996:The English Patient","flash",1
"1999:The Green Mile","flash",1
"2003:The Lord of the Rings: The Return of the King","flash",2
"2004:Crash","flash",1
"2004:Ray","flash",1
"2006:Babel","flash",2
"2008:Milk","flash",2
"2008:The Hurt Locker","flash",1
"2008:The Reader","flash",1
"2009:Inglourious Basterds","flash",1
"2009:Up in the Air","flash",1
"2011:The Artist","flash",1
"2013:12 Years a Slave","flash",2
"2015:Mad Max: Fury Road","flash",1
"2016:Arrival","flash",1
"2016:Lion","flash",3
"2017:All the Money in the World","flash",1
"2017:Get Out","flash",5
"2018:BlacKkKlansman","flash",1
"2018:Green Book","flash",1
"1940:Our Town","forward",1
"1941:Sergeant York","forward",2
"1948:Hamlet","forward",1
"1960:The Alamo","forward",1
"1961:Judgment at Nuremberg","forward",1
"1961:West Side Story","forward",1
"1962:To Kill a Mockingbird","forward",1
"1964:Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","forward",1
"1967:The Graduate","forward",1
"1970:M.A.S.H.","forward",1
"1971:The French Connection","forward",1
"1971:The Last Picture Show","forward",1
"1972:Deliverance","forward",1
"1974:The Godfather: Part II","forward",1
"1974:The Towering Inferno","forward",1
"1978:Midnight Express","forward",1
"1983:Terms of Endearment","forward",1
"1984:Places in the Heart","forward",1
"1984:The Killing Fields","forward",1
"1988:Working Girl","forward",3
"1991:JFK","forward",2
"1992:A Few Good Men","forward",2
"1993:In the Name of the Father","forward",1
"1997:Life Is Beautiful","forward",1
"1997:Titanic","forward",1
"2001:The Lord of the Rings: The Fellowship of the Ring","forward",1
"2002:Gangs of New York","forward",1
"2003:Seabiscuit","forward",1
"2004:Ray","forward",1
"2005:Brokeback Mountain","forward",1
"2007:No Country for Old Men","forward",1
"2008:Milk","forward",2
"2009:Inglourious Basterds","forward",1
"2010:Inception","forward",2
"2010:The Social Network","forward",1
"2011:War Horse","forward",1
"2012:Django Unchained","forward",3
"2012:Zero Dark Thirty","forward",1
"2013:12 Years a Slave","forward",1
"2013:American Hustle","forward",1
"2013:Captain Phillips","forward",1
"2014:Boyhood","forward",1
"2014:The Grand Budapest Hotel","forward",1
"2014:The Imitation Game","forward",1
"2015:Brooklyn","forward",1
"2015:Mad Max: Fury Road","forward",1
"2015:Spotlight","forward",2
"2015:The Revenant","forward",2
"2016:Arrival","forward",1
"2016:Hell or High Water","forward",1
"2016:Lion","forward",2
"2016:Moonlight","forward",1
"1940:Our Town","graduat",1
"1944:Since You Went Away","graduat",2
"1946:It's a Wonderful Life","graduat",3
"1955:Mister Roberts","graduat",1
"1962:The Music Man","graduat",1
"1967:Guess Who's Coming to Dinner","graduat",1
"1967:The Graduate","graduat",3
"1970:Love Story","graduat",3
"1971:The Last Picture Show","graduat",2
"1973:American Graffiti","graduat",4
"1979:Breaking Away","graduat",1
"1983:Terms of Endearment","graduat",1
"1984:A Soldier's Story","graduat",1
"1988:Working Girl","graduat",1
"1989:Dead Poets Society","graduat",1
"1990:Goodfellas","graduat",1
"1991:The Silence of the Lambs","graduat",1
"1992:A Few Good Men","graduat",1
"1994:Forrest Gump","graduat",1
"1997:Good Will Hunting","graduat",1
"1999:The Insider","graduat",1
"2001:A Beautiful Mind","graduat",2
"2003:Mystic River","graduat",1
"2006:The Departed","graduat",2
"2008:The Reader","graduat",1
"2009:Up in the Air","graduat",2
"2010:Inception","graduat",1
"2011:Moneyball","graduat",1
"2011:The Help","graduat",2
"2014:Boyhood","graduat",3
"2014:The Theory of Everything","graduat",1
"2016:Hell or High Water","graduat",1
"2017:Call Me by Your Name","graduat",1
"2017:Lady Bird","graduat",1
"2019:Parasite","graduat",1
"1940:Our Town","initi",1
"1940:The Great Dictator","initi",1
"1941:Sergeant York","initi",1
"1941:The Maltese Falcon","initi",1
"1942:Mrs. Miniver","initi",1
"1942:The Ox-Bow Incident","initi",1
"1943:The Song of Bernadette","initi",2
"1946:The Best Years of Our Lives","initi",1
"1953:From Here to Eternity","initi",1
"1958:Cat on a Hot Tin Roof","initi",1
"1961:West Side Story","initi",1
"1964:Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","initi",3
"1967:Guess Who's Coming to Dinner","initi",1
"1967:In the Heat of the Night","initi",1
"1967:The Graduate","initi",2
"1969:Midnight Cowboy","initi",1
